team_abbr,position,player_id,player_name,team_conf,team_division,lookup_string
WAS,WR,00-0033481,M.Kemp,NFC,NFC East,"WR, WAS: M.Kemp (NFC East, ID: 00-0033481)"
WAS,WR,00-0034297,B.Pringle,NFC,NFC East,"WR, WAS: B.Pringle (NFC East, ID: 00-0034297)"
WAS,TE,00-0034988,K.Smith,NFC,NFC East,"TE, WAS: K.Smith (NFC East, ID: 00-0034988)"
WAS,WR,00-0035101,D.Davis,NFC,NFC East,"WR, WAS: D.Davis (NFC East, ID: 00-0035101)"
WAS,TE,00-0035102,B.Dillon,NFC,NFC East,"TE, WAS: B.Dillon (NFC East, ID: 00-0035102)"
WAS,K,00-0035192,J.Slye,NFC,NFC East,"K, WAS: J.Slye (NFC East, ID: 00-0035192)"
WAS,WR,00-0035659,T.McLaurin,NFC,NFC East,"WR, WAS: T.McLaurin (NFC East, ID: 00-0035659)"
WAS,RB,00-0035715,D.Gore,NFC,NFC East,"RB, WAS: D.Gore (NFC East, ID: 00-0035715)"
WAS,QB,00-0036197,W.Fromm,NFC,NFC East,"QB, WAS: W.Fromm (NFC East, ID: 00-0036197)"
WAS,RB,00-0036328,A.Gibson,NFC,NFC East,"RB, WAS: A.Gibson (NFC East, ID: 00-0036328)"
WAS,WR,00-0036626,D.Brown,NFC,NFC East,"WR, WAS: D.Brown (NFC East, ID: 00-0036626)"
WAS,TE,00-0036628,J.Bates,NFC,NFC East,"TE, WAS: J.Bates (NFC East, ID: 00-0036628)"
WAS,WR,00-0036671,D.Milne,NFC,NFC East,"WR, WAS: D.Milne (NFC East, ID: 00-0036671)"
WAS,RB,00-0036755,J.Patterson,NFC,NFC East,"RB, WAS: J.Patterson (NFC East, ID: 00-0036755)"
WAS,QB,00-0037077,S.Howell,NFC,NFC East,"QB, WAS: S.Howell (NFC East, ID: 00-0037077)"
WAS,TE,00-0037078,C.Turner,NFC,NFC East,"TE, WAS: C.Turner (NFC East, ID: 00-0037078)"
WAS,TE,00-0037164,C.Hodges,NFC,NFC East,"TE, WAS: C.Hodges (NFC East, ID: 00-0037164)"
WAS,TE,00-0037168,A.Rogers,NFC,NFC East,"TE, WAS: A.Rogers (NFC East, ID: 00-0037168)"
WAS,WR,00-0037172,K.McGowan,NFC,NFC East,"WR, WAS: K.McGowan (NFC East, ID: 00-0037172)"
WAS,WR,00-0037741,J.Dotson,NFC,NFC East,"WR, WAS: J.Dotson (NFC East, ID: 00-0037741)"
WAS,RB,00-0037746,B.Robinson,NFC,NFC East,"RB, WAS: B.Robinson (NFC East, ID: 00-0037746)"
WAS,RB,00-0038611,C.Rodriguez,NFC,NFC East,"RB, WAS: C.Rodriguez (NFC East, ID: 00-0038611)"
WAS,WR,00-0038830,K.Allen,NFC,NFC East,"WR, WAS: K.Allen (NFC East, ID: 00-0038830)"
WAS,WR,00-0038831,Z.Bowens,NFC,NFC East,"WR, WAS: Z.Bowens (NFC East, ID: 00-0038831)"
WAS,WR,00-0038839,M.Tinsley,NFC,NFC East,"WR, WAS: M.Tinsley (NFC East, ID: 00-0038839)"
WAS,WR,00-0038840,B.Tremayne,NFC,NFC East,"WR, WAS: B.Tremayne (NFC East, ID: 00-0038840)"
