team_abbr,position,player_id,player_name,team_conf,team_division,lookup_string
NYG,WR,00-0032980,M.Johnson,NFC,NFC East,"WR, NYG: M.Johnson (NFC East, ID: 00-0032980)"
NYG,WR,00-0033006,J.Mickens,NFC,NFC East,"WR, NYG: J.Mickens (NFC East, ID: 00-0033006)"
NYG,RB,00-0033308,M.Breida,NFC,NFC East,"RB, NYG: M.Breida (NFC East, ID: 00-0033308)"
NYG,QB,00-0033550,D.Webb,NFC,NFC East,"QB, NYG: D.Webb (NFC East, ID: 00-0033550)"
NYG,TE,00-0033611,R.Seals-Jones,NFC,NFC East,"TE, NYG: R.Seals-Jones (NFC East, ID: 00-0033611)"
NYG,WR,00-0033932,K.Golladay,NFC,NFC East,"WR, NYG: K.Golladay (NFC East, ID: 00-0033932)"
NYG,WR,00-0034286,R.James,NFC,NFC East,"WR, NYG: R.James (NFC East, ID: 00-0034286)"
NYG,WR,00-0034442,A.Proehl,NFC,NFC East,"WR, NYG: A.Proehl (NFC East, ID: 00-0034442)"
NYG,K,00-0034648,R.Santoso,NFC,NFC East,"K, NYG: R.Santoso (NFC East, ID: 00-0034648)"
NYG,WR,00-0034676,J.Washington,NFC,NFC East,"WR, NYG: J.Washington (NFC East, ID: 00-0034676)"
NYG,RB,00-0034844,S.Barkley,NFC,NFC East,"RB, NYG: S.Barkley (NFC East, ID: 00-0034844)"
NYG,TE,00-0035345,C.Myarick,NFC,NFC East,"TE, NYG: C.Myarick (NFC East, ID: 00-0035345)"
NYG,WR,00-0035359,D.Sills,NFC,NFC East,"WR, NYG: D.Sills (NFC East, ID: 00-0035359)"
NYG,WR,00-0035535,D.Slayton,NFC,NFC East,"WR, NYG: D.Slayton (NFC East, ID: 00-0035535)"
NYG,QB,00-0035710,D.Jones,NFC,NFC East,"QB, NYG: D.Jones (NFC East, ID: 00-0035710)"
NYG,TE,00-0036145,L.Cager,NFC,NFC East,"TE, NYG: L.Cager (NFC East, ID: 00-0036145)"
NYG,WR,00-0036165,I.Hodgins,NFC,NFC East,"WR, NYG: I.Hodgins (NFC East, ID: 00-0036165)"
NYG,RB,00-0036188,A.Williams,NFC,NFC East,"RB, NYG: A.Williams (NFC East, ID: 00-0036188)"
NYG,WR,00-0036254,C.Johnson,NFC,NFC East,"WR, NYG: C.Johnson (NFC East, ID: 00-0036254)"
NYG,RB,00-0036449,S.Platzgummer,NFC,NFC East,"RB, NYG: S.Platzgummer (NFC East, ID: 00-0036449)"
NYG,RB,00-0036569,G.Brightwell,NFC,NFC East,"RB, NYG: G.Brightwell (NFC East, ID: 00-0036569)"
NYG,WR,00-0037183,M.Polk,NFC,NFC East,"WR, NYG: M.Polk (NFC East, ID: 00-0037183)"
NYG,TE,00-0037374,J.Hall,NFC,NFC East,"TE, NYG: J.Hall (NFC East, ID: 00-0037374)"
NYG,RB,00-0037410,J.Corbin,NFC,NFC East,"RB, NYG: J.Corbin (NFC East, ID: 00-0037410)"
NYG,WR,00-0037443,K.Pimpleton,NFC,NFC East,"WR, NYG: K.Pimpleton (NFC East, ID: 00-0037443)"
NYG,WR,00-0037448,A.Miller,NFC,NFC East,"WR, NYG: A.Miller (NFC East, ID: 00-0037448)"
NYG,TE,00-0038115,D.Bellinger,NFC,NFC East,"TE, NYG: D.Bellinger (NFC East, ID: 00-0038115)"
NYG,WR,00-0038117,C.Robinson,NFC,NFC East,"WR, NYG: C.Robinson (NFC East, ID: 00-0038117)"
NYJ,QB,00-0026158,J.Flacco,AFC,AFC East,"QB, NYJ: J.Flacco (AFC East, ID: 00-0026158)"
NYJ,RB,00-0028064,B.Powell,AFC,AFC East,"RB, NYJ: B.Powell (AFC East, ID: 00-0028064)"
NYJ,K,00-0029621,G.Zuerlein,AFC,AFC East,"K, NYJ: G.Zuerlein (AFC East, ID: 00-0029621)"
NYJ,WR,00-0031319,D.Spencer,AFC,AFC East,"WR, NYJ: D.Spencer (AFC East, ID: 00-0031319)"
NYJ,TE,00-0032134,C.Uzomah,AFC,AFC East,"TE, NYJ: C.Uzomah (AFC East, ID: 00-0032134)"
NYJ,WR,00-0033871,C.Davis,AFC,AFC East,"WR, NYJ: C.Davis (AFC East, ID: 00-0033871)"
NYJ,WR,00-0033957,R.Adams,AFC,AFC East,"WR, NYJ: R.Adams (AFC East, ID: 00-0033957)"
NYJ,TE,00-0034270,T.Conklin,AFC,AFC East,"TE, NYJ: T.Conklin (AFC East, ID: 00-0034270)"
NYJ,QB,00-0034401,M.White,AFC,AFC East,"QB, NYJ: M.White (AFC East, ID: 00-0034401)"
NYJ,WR,00-0034419,B.Berrios,AFC,AFC East,"WR, NYJ: B.Berrios (AFC East, ID: 00-0034419)"
NYJ,RB,00-0034433,C.Bawden,AFC,AFC East,"RB, NYJ: C.Bawden (AFC East, ID: 00-0034433)"
NYJ,WR,00-0035480,M.Taylor,AFC,AFC East,"WR, NYJ: M.Taylor (AFC East, ID: 00-0035480)"
NYJ,WR,00-0035510,J.Smith,AFC,AFC East,"WR, NYJ: J.Smith (AFC East, ID: 00-0035510)"
NYJ,RB,00-0035537,T.Johnson,AFC,AFC East,"RB, NYJ: T.Johnson (AFC East, ID: 00-0035537)"
NYJ,QB,00-0035752,C.Streveler,AFC,AFC East,"QB, NYJ: C.Streveler (AFC East, ID: 00-0035752)"
NYJ,RB,00-0035831,J.Robinson,AFC,AFC East,"RB, NYJ: J.Robinson (AFC East, ID: 00-0035831)"
NYJ,WR,00-0036255,D.Mims,AFC,AFC East,"WR, NYJ: D.Mims (AFC East, ID: 00-0036255)"
NYJ,TE,00-0036510,K.Yeboah,AFC,AFC East,"TE, NYJ: K.Yeboah (AFC East, ID: 00-0036510)"
NYJ,RB,00-0036924,M.Carter,AFC,AFC East,"RB, NYJ: M.Carter (AFC East, ID: 00-0036924)"
NYJ,WR,00-0036980,E.Moore,AFC,AFC East,"WR, NYJ: E.Moore (AFC East, ID: 00-0036980)"
NYJ,QB,00-0037013,Z.Wilson,AFC,AFC East,"QB, NYJ: Z.Wilson (AFC East, ID: 00-0037013)"
NYJ,WR,00-0037156,I.Charles,AFC,AFC East,"WR, NYJ: I.Charles (AFC East, ID: 00-0037156)"
NYJ,RB,00-0037157,Z.Knight,AFC,AFC East,"RB, NYJ: Z.Knight (AFC East, ID: 00-0037157)"
NYJ,WR,00-0037159,K.Abram,AFC,AFC East,"WR, NYJ: K.Abram (AFC East, ID: 00-0037159)"
NYJ,WR,00-0037740,G.Wilson,AFC,AFC East,"WR, NYJ: G.Wilson (AFC East, ID: 00-0037740)"
NYJ,TE,00-0037805,J.Ruckert,AFC,AFC East,"TE, NYJ: J.Ruckert (AFC East, ID: 00-0037805)"
NYJ,RB,00-0038120,B.Hall,AFC,AFC East,"RB, NYJ: B.Hall (AFC East, ID: 00-0038120)"
PHI,WR,00-0033251,Z.Pascal,NFC,NFC East,"WR, PHI: Z.Pascal (NFC East, ID: 00-0033251)"
PHI,WR,00-0033733,G.Ward,NFC,NFC East,"WR, PHI: G.Ward (NFC East, ID: 00-0033733)"
PHI,K,00-0033787,J.Elliott,NFC,NFC East,"K, PHI: J.Elliott (NFC East, ID: 00-0033787)"
PHI,TE,00-0034351,D.Goedert,NFC,NFC East,"TE, PHI: D.Goedert (NFC East, ID: 00-0034351)"
PHI,WR,00-0034406,D.Cain,NFC,NFC East,"WR, PHI: D.Cain (NFC East, ID: 00-0034406)"
PHI,RB,00-0034414,B.Scott,NFC,NFC East,"RB, PHI: B.Scott (NFC East, ID: 00-0034414)"
PHI,TE,00-0034788,J.Graham,NFC,NFC East,"TE, PHI: J.Graham (NFC East, ID: 00-0034788)"
PHI,RB,00-0035243,M.Sanders,NFC,NFC East,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)"
PHI,QB,00-0035289,G.Minshew,NFC,NFC East,"QB, PHI: G.Minshew (NFC East, ID: 00-0035289)"
PHI,TE,00-0035356,T.Jackson,NFC,NFC East,"TE, PHI: T.Jackson (NFC East, ID: 00-0035356)"
PHI,WR,00-0035676,A.Brown,NFC,NFC East,"WR, PHI: A.Brown (NFC East, ID: 00-0035676)"
PHI,TE,00-0036005,N.Togiai,NFC,NFC East,"TE, PHI: N.Togiai (NFC East, ID: 00-0036005)"
PHI,TE,00-0036225,D.Keene,NFC,NFC East,"TE, PHI: D.Keene (NFC East, ID: 00-0036225)"
PHI,WR,00-0036271,T.Watkins,NFC,NFC East,"WR, PHI: T.Watkins (NFC East, ID: 00-0036271)"
PHI,QB,00-0036389,J.Hurts,NFC,NFC East,"QB, PHI: J.Hurts (NFC East, ID: 00-0036389)"
PHI,WR,00-0036439,T.Cleveland,NFC,NFC East,"WR, PHI: T.Cleveland (NFC East, ID: 00-0036439)"
PHI,TE,00-0036741,J.Stoll,NFC,NFC East,"TE, PHI: J.Stoll (NFC East, ID: 00-0036741)"
PHI,WR,00-0036912,D.Smith,NFC,NFC East,"WR, PHI: D.Smith (NFC East, ID: 00-0036912)"
PHI,RB,00-0036919,K.Gainwell,NFC,NFC East,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)"
PHI,QB,00-0036929,I.Book,NFC,NFC East,"QB, PHI: I.Book (NFC East, ID: 00-0036929)"
PHI,RB,00-0036984,T.Sermon,NFC,NFC East,"RB, PHI: T.Sermon (NFC East, ID: 00-0036984)"
PHI,WR,00-0037039,D.Allen,NFC,NFC East,"WR, PHI: D.Allen (NFC East, ID: 00-0037039)"
PHI,TE,00-0037086,G.Calcaterra,NFC,NFC East,"TE, PHI: G.Calcaterra (NFC East, ID: 00-0037086)"
PHI,RB,00-0037131,K.Brooks,NFC,NFC East,"RB, PHI: K.Brooks (NFC East, ID: 00-0037131)"
PHI,WR,00-0037132,B.Covey,NFC,NFC East,"WR, PHI: B.Covey (NFC East, ID: 00-0037132)"
PHI,WR,00-0037630,K.Wheatfall,NFC,NFC East,"WR, PHI: K.Wheatfall (NFC East, ID: 00-0037630)"
PIT,K,00-0031136,C.Boswell,AFC,AFC North,"K, PIT: C.Boswell (AFC North, ID: 00-0031136)"
PIT,RB,00-0032897,D.Watt,AFC,AFC North,"RB, PIT: D.Watt (AFC North, ID: 00-0032897)"
PIT,RB,00-0033838,F.Edmunds,AFC,AFC North,"RB, PIT: F.Edmunds (AFC North, ID: 00-0033838)"
PIT,WR,00-0033859,J.Malone,AFC,AFC North,"WR, PIT: J.Malone (AFC North, ID: 00-0033859)"
PIT,QB,00-0033869,M.Trubisky,AFC,AFC North,"QB, PIT: M.Trubisky (AFC North, ID: 00-0033869)"
PIT,RB,00-0033955,J.McNichols,AFC,AFC North,"RB, PIT: J.McNichols (AFC North, ID: 00-0033955)"
PIT,WR,00-0034353,A.Miller,AFC,AFC North,"WR, PIT: A.Miller (AFC North, ID: 00-0034353)"
PIT,QB,00-0034771,M.Rudolph,AFC,AFC North,"QB, PIT: M.Rudolph (AFC North, ID: 00-0034771)"
PIT,WR,00-0034928,S.Sims,AFC,AFC North,"WR, PIT: S.Sims (AFC North, ID: 00-0034928)"
PIT,WR,00-0035216,D.Johnson,AFC,AFC North,"WR, PIT: D.Johnson (AFC North, ID: 00-0035216)"
PIT,RB,00-0035217,B.Snell,AFC,AFC North,"RB, PIT: B.Snell (AFC North, ID: 00-0035217)"
PIT,TE,00-0035222,Z.Gentry,AFC,AFC North,"TE, PIT: Z.Gentry (AFC North, ID: 00-0035222)"
PIT,WR,00-0035645,K.Olszewski,AFC,AFC North,"WR, PIT: K.Olszewski (AFC North, ID: 00-0035645)"
PIT,TE,00-0035671,J.Sternberger,AFC,AFC North,"TE, PIT: J.Sternberger (AFC North, ID: 00-0035671)"
PIT,WR,00-0035703,M.Boykin,AFC,AFC North,"WR, PIT: M.Boykin (AFC North, ID: 00-0035703)"
PIT,WR,00-0035891,C.White,AFC,AFC North,"WR, PIT: C.White (AFC North, ID: 00-0035891)"
PIT,WR,00-0036110,J.Bradley,AFC,AFC North,"WR, PIT: J.Bradley (AFC North, ID: 00-0036110)"
PIT,RB,00-0036278,J.Huntley,AFC,AFC North,"RB, PIT: J.Huntley (AFC North, ID: 00-0036278)"
PIT,RB,00-0036336,A.McFarland,AFC,AFC North,"RB, PIT: A.McFarland (AFC North, ID: 00-0036336)"
PIT,WR,00-0036495,T.Vaughns,AFC,AFC North,"WR, PIT: T.Vaughns (AFC North, ID: 00-0036495)"
PIT,RB,00-0036893,N.Harris,AFC,AFC North,"RB, PIT: N.Harris (AFC North, ID: 00-0036893)"
PIT,TE,00-0036894,P.Freiermuth,AFC,AFC North,"TE, PIT: P.Freiermuth (AFC North, ID: 00-0036894)"
PIT,RB,00-0037111,M.Teague,AFC,AFC North,"RB, PIT: M.Teague (AFC North, ID: 00-0037111)"
PIT,RB,00-0037226,M.Durant,AFC,AFC North,"RB, PIT: M.Durant (AFC North, ID: 00-0037226)"
PIT,RB,00-0037228,J.Warren,AFC,AFC North,"RB, PIT: J.Warren (AFC North, ID: 00-0037228)"
PIT,WR,00-0037247,G.Pickens,AFC,AFC North,"WR, PIT: G.Pickens (AFC North, ID: 00-0037247)"
PIT,TE,00-0037304,C.Heyward,AFC,AFC North,"TE, PIT: C.Heyward (AFC North, ID: 00-0037304)"
PIT,RB,00-0037389,M.Borghi,AFC,AFC North,"RB, PIT: M.Borghi (AFC North, ID: 00-0037389)"
PIT,TE,00-0037424,J.Rigg,AFC,AFC North,"TE, PIT: J.Rigg (AFC North, ID: 00-0037424)"
PIT,TE,00-0037451,R.Williams,AFC,AFC North,"TE, PIT: R.Williams (AFC North, ID: 00-0037451)"
PIT,K,00-0037645,N.Sciba,AFC,AFC North,"K, PIT: N.Sciba (AFC North, ID: 00-0037645)"
PIT,WR,00-0037646,T.Snead,AFC,AFC North,"WR, PIT: T.Snead (AFC North, ID: 00-0037646)"
PIT,WR,00-0037837,C.Austin,AFC,AFC North,"WR, PIT: C.Austin (AFC North, ID: 00-0037837)"
PIT,QB,00-0038102,K.Pickett,AFC,AFC North,"QB, PIT: K.Pickett (AFC North, ID: 00-0038102)"
SEA,WR,00-0030068,M.Goodwin,NFC,NFC West,"WR, SEA: M.Goodwin (NFC West, ID: 00-0030068)"
SEA,QB,00-0030565,E.Smith,NFC,NFC West,"QB, SEA: E.Smith (NFC West, ID: 00-0030565)"
SEA,K,00-0031492,J.Myers,NFC,NFC West,"K, SEA: J.Myers (NFC West, ID: 00-0031492)"
SEA,WR,00-0032211,T.Lockett,NFC,NFC West,"WR, SEA: T.Lockett (NFC West, ID: 00-0032211)"
SEA,QB,00-0032245,S.Mannion,NFC,NFC West,"QB, SEA: S.Mannion (NFC West, ID: 00-0032245)"
SEA,WR,00-0032951,L.Treadwell,NFC,NFC West,"WR, SEA: L.Treadwell (NFC West, ID: 00-0032951)"
SEA,TE,00-0033387,J.Hollister,NFC,NFC West,"TE, SEA: J.Hollister (NFC West, ID: 00-0033387)"
SEA,RB,00-0033594,C.Carson,NFC,NFC West,"RB, SEA: C.Carson (NFC West, ID: 00-0033594)"
SEA,RB,00-0033950,W.Gallman,NFC,NFC West,"RB, SEA: W.Gallman (NFC West, ID: 00-0033950)"
SEA,TE,00-0034159,W.Dissly,NFC,NFC West,"TE, SEA: W.Dissly (NFC West, ID: 00-0034159)"
SEA,RB,00-0034614,G.Igwebuike,NFC,NFC West,"RB, SEA: G.Igwebuike (NFC West, ID: 00-0034614)"
SEA,WR,00-0034715,D.Alexander,NFC,NFC West,"WR, SEA: D.Alexander (NFC West, ID: 00-0034715)"
SEA,RB,00-0034750,R.Penny,NFC,NFC West,"RB, SEA: R.Penny (NFC West, ID: 00-0034750)"
SEA,WR,00-0035022,P.Hart,NFC,NFC West,"WR, SEA: P.Hart (NFC West, ID: 00-0035022)"
SEA,WR,00-0035121,J.Smith,NFC,NFC West,"WR, SEA: J.Smith (NFC West, ID: 00-0035121)"
SEA,RB,00-0035148,D.Thompson,NFC,NFC West,"RB, SEA: D.Thompson (NFC West, ID: 00-0035148)"
SEA,WR,00-0035164,C.Thompson,NFC,NFC West,"WR, SEA: C.Thompson (NFC West, ID: 00-0035164)"
SEA,TE,00-0035246,J.Arcega-Whiteside,NFC,NFC West,"TE, SEA: J.Arcega-Whiteside (NFC West, ID: 00-0035246)"
SEA,RB,00-0035304,C.Gillaspia,NFC,NFC West,"RB, SEA: C.Gillaspia (NFC West, ID: 00-0035304)"
SEA,RB,00-0035594,T.Homer,NFC,NFC West,"RB, SEA: T.Homer (NFC West, ID: 00-0035594)"
SEA,WR,00-0035640,D.Metcalf,NFC,NFC West,"WR, SEA: D.Metcalf (NFC West, ID: 00-0035640)"
SEA,TE,00-0035644,N.Fant,NFC,NFC West,"TE, SEA: N.Fant (NFC West, ID: 00-0035644)"
SEA,QB,00-0035704,D.Lock,NFC,NFC West,"QB, SEA: D.Lock (NFC West, ID: 00-0035704)"
SEA,RB,00-0035860,T.Jones,NFC,NFC West,"RB, SEA: T.Jones (NFC West, ID: 00-0035860)"
SEA,WR,00-0035987,A.Fuller,NFC,NFC West,"WR, SEA: A.Fuller (NFC West, ID: 00-0035987)"
SEA,TE,00-0036059,T.Mabry,NFC,NFC West,"TE, SEA: T.Mabry (NFC West, ID: 00-0036059)"
SEA,WR,00-0036080,E.Winston,NFC,NFC West,"WR, SEA: E.Winston (NFC West, ID: 00-0036080)"
SEA,TE,00-0036244,C.Parkinson,NFC,NFC West,"TE, SEA: C.Parkinson (NFC West, ID: 00-0036244)"
SEA,RB,00-0036425,D.Dallas,NFC,NFC West,"RB, SEA: D.Dallas (NFC West, ID: 00-0036425)"
SEA,WR,00-0036620,D.Eskridge,NFC,NFC West,"WR, SEA: D.Eskridge (NFC West, ID: 00-0036620)"
SEA,RB,00-0036799,J.Johnson,NFC,NFC West,"RB, SEA: J.Johnson (NFC West, ID: 00-0036799)"
SEA,WR,00-0036804,C.Wedington,NFC,NFC West,"WR, SEA: C.Wedington (NFC West, ID: 00-0036804)"
SEA,WR,00-0036810,C.Johnson,NFC,NFC West,"WR, SEA: C.Johnson (NFC West, ID: 00-0036810)"
SEA,WR,00-0037093,D.Young,NFC,NFC West,"WR, SEA: D.Young (NFC West, ID: 00-0037093)"
SEA,TE,00-0037143,C.Brewer,NFC,NFC West,"TE, SEA: C.Brewer (NFC West, ID: 00-0037143)"
SEA,WR,00-0037501,K.Kassis,NFC,NFC West,"WR, SEA: K.Kassis (NFC West, ID: 00-0037501)"
SEA,RB,00-0038134,K.Walker,NFC,NFC West,"RB, SEA: K.Walker (NFC West, ID: 00-0038134)"
SF,K,00-0023252,R.Gould,NFC,NFC West,"K, SF: R.Gould (NFC West, ID: 00-0023252)"
SF,RB,00-0023500,F.Gore,NFC,NFC West,"RB, SF: F.Gore (NFC West, ID: 00-0023500)"
SF,QB,00-0026300,J.Johnson,NFC,NFC West,"QB, SF: J.Johnson (NFC West, ID: 00-0026300)"
SF,RB,00-0029892,K.Juszczyk,NFC,NFC West,"RB, SF: K.Juszczyk (NFC West, ID: 00-0029892)"
SF,WR,00-0030663,W.Snead,NFC,NFC West,"WR, SF: W.Snead (NFC West, ID: 00-0030663)"
SF,TE,00-0031299,J.Matthews,NFC,NFC West,"TE, SF: J.Matthews (NFC West, ID: 00-0031299)"
SF,QB,00-0031345,J.Garoppolo,NFC,NFC West,"QB, SF: J.Garoppolo (NFC West, ID: 00-0031345)"
SF,RB,00-0032058,T.Coleman,NFC,NFC West,"RB, SF: T.Coleman (NFC West, ID: 00-0032058)"
SF,TE,00-0032214,T.Kroft,NFC,NFC West,"TE, SF: T.Kroft (NFC West, ID: 00-0032214)"
SF,WR,00-0032778,T.Sharpe,NFC,NFC West,"WR, SF: T.Sharpe (NFC West, ID: 00-0032778)"
SF,RB,00-0033280,C.McCaffrey,NFC,NFC West,"RB, SF: C.McCaffrey (NFC West, ID: 00-0033280)"
SF,TE,00-0033288,G.Kittle,NFC,NFC West,"TE, SF: G.Kittle (NFC West, ID: 00-0033288)"
SF,TE,00-0034073,R.Dwelley,NFC,NFC West,"TE, SF: R.Dwelley (NFC West, ID: 00-0034073)"
SF,QB,00-0034131,K.Benkert,NFC,NFC West,"QB, SF: K.Benkert (NFC West, ID: 00-0034131)"
SF,TE,00-0034393,T.Fumagalli,NFC,NFC West,"TE, SF: T.Fumagalli (NFC West, ID: 00-0034393)"
SF,WR,00-0034407,R.McCloud,NFC,NFC West,"WR, SF: R.McCloud (NFC West, ID: 00-0034407)"
SF,WR,00-0035719,T.Samuel,NFC,NFC West,"WR, SF: T.Samuel (NFC West, ID: 00-0035719)"
SF,RB,00-0035807,J.Hokit,NFC,NFC West,"RB, SF: J.Hokit (NFC West, ID: 00-0035807)"
SF,WR,00-0035869,A.Mack,NFC,NFC West,"WR, SF: A.Mack (NFC West, ID: 00-0035869)"
SF,QB,00-0036226,J.Eason,NFC,NFC West,"QB, SF: J.Eason (NFC West, ID: 00-0036226)"
SF,WR,00-0036259,B.Jennings,NFC,NFC West,"WR, SF: B.Jennings (NFC West, ID: 00-0036259)"
SF,WR,00-0036261,B.Aiyuk,NFC,NFC West,"WR, SF: B.Aiyuk (NFC West, ID: 00-0036261)"
SF,TE,00-0036429,C.Woerner,NFC,NFC West,"TE, SF: C.Woerner (NFC West, ID: 00-0036429)"
SF,K,00-0036436,S.Sloman,NFC,NFC West,"K, SF: S.Sloman (NFC West, ID: 00-0036436)"
SF,RB,00-0036567,E.Mitchell,NFC,NFC West,"RB, SF: E.Mitchell (NFC West, ID: 00-0036567)"
SF,WR,00-0036907,D.Newsome,NFC,NFC West,"WR, SF: D.Newsome (NFC West, ID: 00-0036907)"
SF,QB,00-0037012,T.Lance,NFC,NFC West,"QB, SF: T.Lance (NFC West, ID: 00-0037012)"
SF,WR,00-0037523,T.Mack,NFC,NFC West,"WR, SF: T.Mack (NFC West, ID: 00-0037523)"
SF,WR,00-0037524,D.Martin,NFC,NFC West,"WR, SF: D.Martin (NFC West, ID: 00-0037524)"
SF,RB,00-0037525,J.Mason,NFC,NFC West,"RB, SF: J.Mason (NFC West, ID: 00-0037525)"
SF,RB,00-0037827,T.Davis-Price,NFC,NFC West,"RB, SF: T.Davis-Price (NFC West, ID: 00-0037827)"
SF,WR,00-0037828,D.Gray,NFC,NFC West,"WR, SF: D.Gray (NFC West, ID: 00-0037828)"
SF,QB,00-0037834,B.Purdy,NFC,NFC West,"QB, SF: B.Purdy (NFC West, ID: 00-0037834)"
TB,QB,00-0019596,T.Brady,NFC,NFC South,"QB, TB: T.Brady (NFC South, ID: 00-0019596)"
TB,K,00-0026968,R.Succop,NFC,NFC South,"K, TB: R.Succop (NFC South, ID: 00-0026968)"
TB,WR,00-0027944,Q.Jones,NFC,NFC South,"WR, TB: Q.Jones (NFC South, ID: 00-0027944)"
TB,QB,00-0027948,B.Gabbert,NFC,NFC South,"QB, TB: B.Gabbert (NFC South, ID: 00-0027948)"
TB,TE,00-0027981,K.Rudolph,NFC,NFC South,"TE, TB: K.Rudolph (NFC South, ID: 00-0027981)"
TB,QB,00-0029857,R.Griffin,NFC,NFC South,"QB, TB: R.Griffin (NFC South, ID: 00-0029857)"
TB,RB,00-0030456,G.Bernard,NFC,NFC South,"RB, TB: G.Bernard (NFC South, ID: 00-0030456)"
TB,RB,00-0030465,K.Barner,NFC,NFC South,"RB, TB: K.Barner (NFC South, ID: 00-0030465)"
TB,TE,00-0031273,C.Brate,NFC,NFC South,"TE, TB: C.Brate (NFC South, ID: 00-0031273)"
TB,WR,00-0031408,M.Evans,NFC,NFC South,"WR, TB: M.Evans (NFC South, ID: 00-0031408)"
TB,WR,00-0032054,B.Perriman,NFC,NFC South,"WR, TB: B.Perriman (NFC South, ID: 00-0032054)"
TB,WR,00-0033261,J.Howard,NFC,NFC South,"WR, TB: J.Howard (NFC South, ID: 00-0033261)"
TB,RB,00-0033856,L.Fournette,NFC,NFC South,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)"
TB,WR,00-0033921,R.Godwin,NFC,NFC South,"WR, TB: R.Godwin (NFC South, ID: 00-0033921)"
TB,WR,00-0034411,R.Gage,NFC,NFC South,"WR, TB: R.Gage (NFC South, ID: 00-0034411)"
TB,TE,00-0034575,D.Wells,NFC,NFC South,"TE, TB: D.Wells (NFC South, ID: 00-0034575)"
TB,TE,00-0034735,C.McElroy,NFC,NFC South,"TE, TB: C.McElroy (NFC South, ID: 00-0034735)"
TB,WR,00-0035298,S.Miller,NFC,NFC South,"WR, TB: S.Miller (NFC South, ID: 00-0035298)"
TB,RB,00-0035342,P.Laird,NFC,NFC South,"RB, TB: P.Laird (NFC South, ID: 00-0035342)"
TB,WR,00-0036427,T.Johnson,NFC,NFC South,"WR, TB: T.Johnson (NFC South, ID: 00-0036427)"
TB,RB,00-0036450,K.Vaughn,NFC,NFC South,"RB, TB: K.Vaughn (NFC South, ID: 00-0036450)"
TB,K,00-0036757,J.Borregales,NFC,NFC South,"K, TB: J.Borregales (NFC South, ID: 00-0036757)"
TB,QB,00-0036928,K.Trask,NFC,NFC South,"QB, TB: K.Trask (NFC South, ID: 00-0036928)"
TB,RB,00-0037256,R.White,NFC,NFC South,"RB, TB: R.White (NFC South, ID: 00-0037256)"
TB,TE,00-0037311,K.Kieft,NFC,NFC South,"TE, TB: K.Kieft (NFC South, ID: 00-0037311)"
TB,WR,00-0037483,K.Geiger,NFC,NFC South,"WR, TB: K.Geiger (NFC South, ID: 00-0037483)"
TB,WR,00-0037487,D.Thompkins,NFC,NFC South,"WR, TB: D.Thompkins (NFC South, ID: 00-0037487)"
TB,TE,00-0037490,B.Beise,NFC,NFC South,"TE, TB: B.Beise (NFC South, ID: 00-0037490)"
TB,WR,00-0037626,K.Brown,NFC,NFC South,"WR, TB: K.Brown (NFC South, ID: 00-0037626)"
TB,TE,00-0037631,J.Howland,NFC,NFC South,"TE, TB: J.Howland (NFC South, ID: 00-0037631)"
TB,TE,00-0038129,C.Otton,NFC,NFC South,"TE, TB: C.Otton (NFC South, ID: 00-0038129)"
TEN,K,00-0029421,R.Bullock,AFC,AFC South,"K, TEN: R.Bullock (AFC South, ID: 00-0029421)"
TEN,WR,00-0029664,J.Gordon,AFC,AFC South,"WR, TEN: J.Gordon (AFC South, ID: 00-0029664)"
TEN,QB,00-0029701,R.Tannehill,AFC,AFC South,"QB, TEN: R.Tannehill (AFC South, ID: 00-0029701)"
TEN,WR,00-0030431,R.Woods,AFC,AFC South,"WR, TEN: R.Woods (AFC South, ID: 00-0030431)"
TEN,K,00-0032087,J.Lambo,AFC,AFC South,"K, TEN: J.Lambo (AFC South, ID: 00-0032087)"
TEN,WR,00-0032128,C.Conley,AFC,AFC South,"WR, TEN: C.Conley (AFC South, ID: 00-0032128)"
TEN,TE,00-0032141,G.Swaim,AFC,AFC South,"TE, TEN: G.Swaim (AFC South, ID: 00-0032141)"
TEN,TE,00-0032392,A.Hooper,AFC,AFC South,"TE, TEN: A.Hooper (AFC South, ID: 00-0032392)"
TEN,RB,00-0032764,D.Henry,AFC,AFC South,"RB, TEN: D.Henry (AFC South, ID: 00-0032764)"
TEN,QB,00-0032784,K.Hogan,AFC,AFC South,"QB, TEN: K.Hogan (AFC South, ID: 00-0032784)"
TEN,WR,00-0033367,C.Board,AFC,AFC South,"WR, TEN: C.Board (AFC South, ID: 00-0033367)"
TEN,WR,00-0033386,C.Hollister,AFC,AFC South,"WR, TEN: C.Hollister (AFC South, ID: 00-0033386)"
TEN,TE,00-0033421,A.Auclair,AFC,AFC South,"TE, TEN: A.Auclair (AFC South, ID: 00-0033421)"
TEN,QB,00-0033949,R.Dobbs,AFC,AFC South,"QB, TEN: R.Dobbs (AFC South, ID: 00-0033949)"
TEN,RB,00-0034164,T.Cannon,AFC,AFC South,"RB, TEN: T.Cannon (AFC South, ID: 00-0034164)"
